RAJ2000,DEJ2000,zph,zsp,LBr,LBi,LTr,LTi,Ngal,NR200
129.31136,45.13014,0.3,0.35917,4.09,5.11,17.8,22.2,13,12
192.8057,18.91005,0.105,3.8,4.71,13.2,16.5,15,12,
227.08583,51.42575,0.262,0.2688,5.11,6.25,31.2,38.7,20,17
133.12796,31.36056,0.143,0.14207,4.74,5.97,15.6,19.4,12,12
139.85723,11.28555,0.248,4.69,5.77,17.8,22.1,12,10,
129.1186,8.86087,0.246,0.23436,5.45,6.69,19.9,24.1,18,14
227.85745,26.33521,0.192,6.2,7.48,27.6,33.7,15,15,
218.8514,9.70373,0.23,5.81,6.88,20.2,24.9,14,13,
167.25138,21.71329,0.135,4.84,6.01,17.7,22.1,14,11,
200.24827,50.29819,0.23,4.63,5.78,24.8,30.5,16,15,
180.00278,32.11551,0.208,4.09,5.2,10.9,14,12,11,
168.823,43.14813,0.281,5.18,6.57,24.9,30.9,21,19,
121.88017,15.91936,0.103,3.72,4.76,13.6,17.3,15,14,
124.17835,24.16442,0.197,0.18073,6.58,8.19,18.7,23,15,10
148.77247,10.2096,0.251,0.22604,5.17,6.34,22.4,27.2,15,14
201.58654,3.82217,0.181,0.18125,5.09,6.28,22.7,27.9,20,20
123.33703,14.21741,0.286,4.18,5.01,16.5,19.9,11,11,
164.56489,5.00762,0.292,0.24713,8.13,9.75,22.3,26.8,13,11
323.94286,0.11589,0.119,0.11743,4.26,5.21,46.3,57.3,35,45
243.59378,43.76847,0.224,0.21383,5.98,7.61,31.8,39.7,19,19
116.5826,22.16643,0.262,4.47,5.5,21.6,26.8,18,14,
136.38222,6.91172,0.192,0.18349,5.56,6.83,18.3,22.5,11,10
184.90386,19.96292,0.205,4.98,6.14,19.4,23.8,19,17,
233.59636,7.56736,0.192,4.92,6.29,29.2,36.4,23,23,
127.50886,8.46044,0.257,0.25784,3.75,4.76,19.5,24.5,13,13
182.41133,13.74598,0.297,4.36,5.27,22.9,27.4,12,10,
172.2834,0.61045,0.143,4.66,5.89,27.8,34.9,18,17,
17.3565,14.81813,0.297,3.97,5.09,17.7,22.7,14,12,
136.72033,6.30706,0.192,0.18232,5.88,7.34,18.6,22.8,14,11
245.64659,30.23925,0.278,4.15,5,22.6,26.8,16,13,
125.60363,23.76477,0.259,5.18,6.19,24,28.7,19,15,
136.9753,34.82212,0.251,0.25611,4.92,6.22,19.4,24.4,14,11
214.40411,15.93797,0.275,4.17,5.24,33.1,41.3,22,22,
151.04094,60.21548,0.238,0.23591,4.51,5.8,17.9,22.9,12,11
162.80359,7.887,0.167,4.71,5.91,13.4,16.7,14,10,
255.95565,28.52204,0.205,5.22,6.37,22,27.3,16,13,
224.03912,23.61449,0.176,4.81,6.4,30,37.4,20,20,
213.49405,2.06599,0.17,0.17031,5.86,7.15,23.2,28.3,18,17
196.33965,10.8337,0.186,4.08,5.15,11.5,14.5,14,12,
194.32976,6.20641,0.235,5.48,6.72,21.4,26.6,14,12,
191.22083,29.15221,0.232,5.21,6.27,21.9,26.1,15,13,
174.56966,50.18749,0.281,6.54,7.71,23.5,28.5,12,10,
220.17926,33.16269,0.243,5.32,6.6,18.1,22.6,15,13,
118.58278,26.95246,0.13,0.13329,4.81,5.96,15.6,19.6,15,15
55.28557,-6.62639,0.232,0.21161,5.25,6.28,19.1,23.1,15,11
342.01053,0.91164,0.149,4.56,5.5,20.8,25.6,16,13,
221.73447,27.51611,0.243,4.72,5.89,22.8,28.5,16,15,
20.95366,15.03749,0.151,0.13478,5.03,6.72,22.9,29.3,15,12
113.92521,44.38667,0.203,4.64,5.83,24.3,30.8,17,13,
252.13491,36.4549,0.162,0.16141,5.13,6.48,33.4,41.6,23,24
229.94727,35.66459,0.227,0.22885,4.02,5.03,19,23.6,17,14
187.13884,43.54771,0.246,4.83,5.87,14,17.2,13,11,
202.64934,31.0774,0.138,5.78,7.38,15.8,19.8,12,11,
130.61433,30.5249,0.211,0.22035,5.39,6.56,13.1,16,13,10
7.89382,0.04591,0.194,0.19213,5.72,7.08,17.3,21.6,15,12
191.7164,30.0891,0.14,4.53,5.74,39.9,50.3,29,35,
190.87713,35.36591,0.3,4.3,5.35,15.5,19.4,14,10,
160.71858,34.2864,0.184,4.58,5.82,20.9,25.9,16,16,
234.08911,32.60385,0.124,0.12728,4.57,5.71,19.4,24.2,15,15
171.84444,35.51155,0.162,5.29,6.48,38.5,47.4,23,23,
193.61532,43.47654,0.232,0.23718,4.92,5.97,19.7,23.9,14,10
205.90416,28.08992,0.232,5.09,6.2,65.3,81,37,41,
143.18927,62.57398,0.122,4.03,4.94,15.1,18.7,15,13,
161.26143,47.29978,0.143,0.14493,4.43,5.54,21.9,27.2,19,18
192.65462,5.20647,0.292,0.2972,4.72,5.97,16,19.7,15,11
125.09765,1.92273,0.219,5.83,7.46,22.9,28.7,13,12,
154.88074,8.06468,0.178,0.16237,4.47,5.38,31.7,38.5,21,21
214.88391,55.83157,0.254,5.53,6.93,17.5,22.1,14,12,
185.47382,1.6255,0.265,0.26741,5.09,6.16,24.9,30.6,19,17
201.72864,1.56833,0.3,4.57,5.72,17.6,21.9,12,10,
233.88254,11.14245,0.281,4.73,5.8,16,19.5,11,10,
235.01829,8.60864,0.184,5.72,7.34,18.2,23,14,11,
179.01126,26.07786,0.122,4.91,5.92,55,67.4,32,42,
191.85069,9.51915,0.197,5.99,7.45,25.9,31.6,15,15,
223.80633,10.90713,0.124,4.37,5.38,15.3,19.1,15,12,
229.10319,36.97708,0.246,4.69,6.02,13.8,17.4,15,10,
163.4418,41.74223,0.238,0.23385,4.7,5.73,17.8,21.7,14,12
253.55898,44.29356,0.119,4.42,5.41,32.3,40.3,29,30,
226.0864,29.25876,0.154,5.11,6.24,23.3,28.9,18,16,
176.78003,4.64161,0.127,0.09759,5.09,6.4,16.7,21.1,14,10
142.50017,11.3359,0.186,0.17963,4.81,6.04,36.9,45.6,22,22
186.07743,49.09719,0.119,0.10036,4.76,5.68,22,26.7,14,12
30.95708,-9.71704,0.216,5.06,6.15,30.1,36.9,22,22,
250.02268,42.99466,0.216,0.22525,5.15,6.26,20.2,24.8,19,15
179.19707,38.79319,0.273,5.73,6.55,15.4,17.9,11,10,
175.39623,7.41432,0.103,0.08819,4.22,5.22,14.5,18,12,10
145.05607,21.99152,0.227,4.74,5.85,18.4,23,17,16,
248.31176,27.1207,0.203,5.2,6.55,20.8,25.9,17,15,
222.91399,41.34852,0.278,4.74,5.84,19.7,24.5,13,10,
237.63514,14.17663,0.197,5.84,7.35,19.5,24.8,16,13,
149.23146,47.98564,0.267,0.25094,4.83,5.9,14.8,18.1,12,11
239.12891,42.87913,0.208,0.20549,4.56,5.54,14.7,18,16,10
210.28598,20.416,0.208,5.28,6.39,14.7,18,14,10,
112.78988,43.76871,0.219,5.17,6.42,12.8,16,17,11,
185.0399,46.2536,0.246,0.22597,6.04,7.23,19.3,23.7,15,14
259.32567,38.08281,0.275,4.09,5.38,20.1,25.7,16,15,
199.19656,37.37374,0.119,5.11,6.34,21.1,26.3,12,11,
210.19318,26.69746,0.124,4.71,5.81,28.8,36.3,23,23,
208.12792,9.33191,0.132,4.75,5.71,29.6,36.3,19,19,
147.80732,18.32599,0.151,4.9,6.07,20.3,25.2,16,13,
129.93706,55.90172,0.235,4.24,5.41,60.7,75.8,34,41,
175.61835,6.93661,0.224,4.93,6.2,17.2,21.5,15,12,
239.41515,31.38997,0.165,0.1534,5.24,6.42,19.3,23.7,19,14
236.09283,47.85359,0.13,0.12898,4.75,5.92,15.5,19.2,14,13
197.26902,48.47598,0.248,0.21789,5.95,7.25,24,29.4,15,13
214.43622,48.4525,0.273,4.85,6.01,23.2,28.6,17,13,
199.86568,33.50452,0.265,5.02,6.01,18.9,22.6,13,13,
149.07741,50.30539,0.246,4.47,5.62,21.1,25.7,15,14,
216.22201,26.76633,0.167,4.65,5.81,18.8,23.6,17,15,
210.77533,1.21601,0.238,0.25483,4.42,5.39,35.1,43.4,20,20
130.91831,36.21164,0.27,4.02,4.93,18,22.2,16,14,
224.28259,0.12064,0.238,4.14,5.09,13.9,17.1,15,11,
205.62364,0.29197,0.3,5.55,6.75,18.4,23.3,14,11,
225.75155,18.36885,0.262,4.59,5.62,27.8,34.4,20,20,
217.36151,20.79733,0.273,3.5,4.38,19.4,24.1,16,15,
180.19902,35.5823,0.138,4.58,5.7,30.3,37.8,23,24,
130.56118,41.90325,0.13,0.12736,4.43,5.53,25.3,31.6,20,20
156.68267,5.2897,0.265,0.28542,4.86,5.89,18.6,23.2,16,13
124.9929,58.83518,0.205,5.22,6.42,25.1,30.9,16,15,
126.9624,33.13802,0.205,0.20802,5.48,6.78,16.4,20.3,13,10
169.87863,4.32574,0.157,0.15452,5.18,6.3,28.3,34.3,12,11
118.35123,53.02895,0.216,5.78,6.92,21.1,25.3,13,12,
180.49183,-0.32007,0.119,0.09394,5.1,6.33,23.7,29.3,17,14
260.31938,33.53354,0.208,5.38,6.45,29.4,36.1,20,19,
201.44891,19.01529,0.251,4.46,5.38,24.1,29.6,18,17,
202.94633,13.2584,0.238,4.11,5.03,21,25.5,18,14,
142.69707,34.99419,0.281,6.11,7.27,23.2,27.7,15,13,
216.87673,45.01601,0.224,0.2319,4.32,5.36,17.9,22.6,14,11
216.01027,-2.29954,0.265,3.86,4.86,13.7,16.9,15,10,
184.86628,20.63021,0.297,3.79,4.66,28.6,35.4,19,17,
258.5046,29.80814,0.197,0.19678,5.39,7.3,17.4,22.5,16,12
171.91396,43.71477,0.219,0.20967,5.59,6.7,32.2,39.2,22,22
217.38731,32.76664,0.224,5.04,6.29,18.1,22.3,16,12,
117.73057,24.95142,0.297,5.87,7.04,23.6,28.3,16,13,
204.91357,27.07783,0.243,6.55,7.86,22,26.5,15,10,
145.91209,7.62167,0.292,4.29,5.3,27,33.4,16,15,
197.49211,61.42305,0.257,4.96,5.94,16.5,19.5,13,12,
125.32416,39.35705,0.157,4.59,5.63,13.9,17.3,16,11,
316.12817,-7.10001,0.135,0.12551,4.59,5.76,20.4,25.4,17,16
209.45974,60.34767,0.273,0.29393,3.88,5.02,17.2,22.2,15,14
211.01236,44.68991,0.3,4.27,5.29,16.4,20.4,13,12,
176.28448,51.29388,0.248,0.21122,5.77,6.72,13.1,15.7,12,10
342.58882,13.99599,0.246,0.23496,4.73,5.98,14.6,18.2,15,11
113.98679,27.36258,0.292,4.55,5.5,20.5,25,15,15,
235.24697,33.70461,0.108,0.08752,5.07,6.29,23.4,29.1,17,15
209.88763,14.32312,0.219,4.6,5.49,84.6,103,36,60,
221.44685,54.73565,0.286,4.03,5.05,37.8,47.3,27,28,
176.19456,27.38798,0.221,5.33,6.52,17.5,21.6,13,10,
182.34911,37.69621,0.219,4.07,5.1,20.7,25.5,16,13,
224.01586,19.23743,0.273,5.6,6.98,25.4,30.9,15,13,
0.42625,-10.75858,0.248,5.98,7.36,27.2,33.3,15,13,
176.4658,-2.33627,0.122,0.12153,4.02,5.2,67.7,85.2,43,61
160.79598,12.70813,0.138,4.95,6.15,23.1,28.9,15,11,
156.93593,34.53753,0.176,4.85,6.03,69.5,86.1,34,38,
191.10398,58.87741,0.27,0.28133,3.56,4.76,25,32,11,11
236.08122,23.41796,0.127,4.28,5.34,27.4,33.7,23,24,
146.35094,1.86555,0.292,0.28866,3.51,4.81,15.2,19.9,13,11
225.5949,27.0334,0.154,7.38,8.72,19.5,23.6,12,10,
225.24932,19.37243,0.13,4.96,6.25,20.8,26,16,15,
250.59596,30.61944,0.14,0.12878,5.62,7.01,20,25,14,10
215.25552,26.4186,0.186,5.36,6.66,16.6,20.2,13,11,
229.19717,5.54335,0.2,5.73,7.02,27.8,34.5,16,14,
221.57906,38.30109,0.243,0.23553,5.03,5.85,29.6,35.2,16,16
51.45665,-7.57679,0.146,0.15256,3.66,4.71,17.2,21.8,16,14
178.80689,-0.52611,0.143,0.13212,5.06,6.23,24.5,30.2,19,17
165.14443,27.22001,0.3,8.08,9.46,30.8,35.9,14,12,
184.18053,35.86397,0.262,4.66,5.64,27.3,33.9,18,16,
121.13185,20.23331,0.184,5.75,6.99,20,24.5,16,13,
175.76581,46.65155,0.105,0.11206,3.88,4.79,13.9,17.2,11,10
209.78489,29.56173,0.146,4.59,5.75,40.8,51,29,32,
198.45868,24.54403,0.23,5.67,7,18.1,22.2,11,10,
135.44962,26.61318,0.292,3.91,5.05,23.7,30.2,14,12,
204.43201,38.01586,0.181,5.36,6.7,13.9,17.1,11,11,
129.52049,4.22819,0.221,0.17236,5.01,6.44,18,22.5,16,10
142.9276,20.3745,0.184,5.76,7.65,30.3,37.8,20,20,
205.17476,38.97524,0.184,7.51,9,22.9,28,18,14,
144.53993,64.9594,0.281,4.55,5.81,17.3,22,16,12,
225.60184,30.87131,0.208,5.55,6.92,16.1,19.9,12,10,
221.99458,25.80062,0.254,4.68,5.62,19.7,23.8,14,10,
227.74465,7.15176,0.146,5.2,6.3,24.7,30.2,14,14,
348.49862,-9.97547,0.3,0.26854,4.74,5.86,36,44.9,23,25
145.42147,2.66797,0.292,5.72,7.06,34.9,42.6,18,18,
214.47074,51.96524,0.292,4.42,5.43,22.3,27.1,12,10,
168.74233,12.9136,0.173,0.17618,5.09,6.15,30.2,36.4,21,21
203.91657,-0.79359,0.294,4.46,5.43,17.2,21.1,13,11,
175.16525,52.81456,0.24,0.22863,5.01,5.95,32.8,38.8,22,22
143.57906,25.16919,0.157,5.56,6.98,17.3,21.4,16,12,
119.97157,38.60754,0.235,0.22047,5.3,6.49,20.9,25.7,13,10
197.92694,56.54334,0.251,4.81,5.94,21.4,26.3,15,13,
191.87751,59.19979,0.151,0.15172,5.47,6.98,53.3,67,41,50
184.40743,53.57452,0.205,0.1957,5.34,6.83,21,26.2,17,13
201.95868,15.17828,0.259,5.63,6.68,17.9,21.5,13,10,
204.49395,16.99408,0.219,4.5,5.63,15.7,19.5,13,11,
209.3532,26.93784,0.178,4,5.02,20.9,26.2,19,15,
159.37399,-0.67795,0.103,0.09554,3.74,4.72,32,40.4,24,24
252.18786,25.68874,0.13,0.11463,4.69,5.88,20.4,25.4,17,14
161.58243,12.62217,0.111,0.09354,5.41,6.73,20.2,25.2,16,14
141.52179,54.18194,0.246,0.23007,5.56,6.83,29.7,37.1,16,13
201.28302,49.54258,0.3,0.34384,4.06,5.15,15.3,19.4,13,10
129.70111,0.02871,0.254,4.76,5.82,23.6,29.5,16,12,
201.38801,52.93398,0.219,4.86,5.99,24.1,29.4,19,17,
193.14049,51.68943,0.238,0.23612,4.46,5.55,17.3,21.8,15,12
223.72761,26.81501,0.181,6.19,7.55,23.4,28.8,14,11,
145.3859,41.98484,0.235,4.31,5.41,19.8,24.7,14,12,
244.15761,42.44881,0.146,4.63,5.83,60.7,75.8,42,50,
130.20656,44.98241,0.27,0.26139,5.67,6.86,17.3,21.4,12,10
358.73224,-0.04796,0.2,0.18365,6.06,7.28,19.8,23.9,15,13
190.84401,8.99597,0.165,5.7,7.32,29.7,36.7,20,20,
197.82274,19.37953,0.203,5.06,6.09,42,51.1,24,26,
133.87243,20.99595,0.3,4.19,5.04,16.5,20.6,13,10,
124.74893,49.77671,0.111,0.09518,4.7,5.94,15.6,19.5,15,14
238.862,33.73817,0.108,3.33,4.2,16.4,20.6,17,14,
124.66577,45.4171,0.189,0.19587,4.91,6.14,20.7,26.2,15,13
176.03554,3.9197,0.124,0.12936,4.4,5.56,26.3,33,21,21
139.80306,7.66149,0.238,0.23578,4.58,5.46,16.7,19.9,12,11
356.97947,14.91449,0.103,0.10573,3.2,4.12,18.5,23.6,22,22
124.43069,20.19724,0.273,4.96,6.19,26.8,33.7,19,18,
148.18572,4.88191,0.208,0.19992,5.17,6.41,42.5,53.3,28,29
222.72207,19.67015,0.211,4.38,5.47,17.1,21.3,15,12,
211.38281,60.10571,0.281,4.68,5.89,25.6,31.6,18,15,
222.57613,20.93736,0.119,4.22,5.4,67.1,84.9,40,58,
248.159,52.8081,0.289,3.61,4.65,21.3,27.5,20,17,
204.69787,38.5609,0.208,4.47,5.51,22.6,28.2,20,17,
150.8427,6.42877,0.219,0.22193,3.97,5.1,30.6,37.8,18,17
209.36371,9.40904,0.154,4.88,6.1,20.3,25.6,18,15,
154.96369,36.48595,0.113,3.97,4.93,21.4,26.6,20,20,
233.18467,18.84637,0.243,4.47,5.49,65.5,80.9,33,42,
347.72971,13.26316,0.224,0.23016,5.14,6.14,37.1,45,24,25
227.45611,18.78662,0.257,4.43,5.43,20.8,25.7,16,15,
330.10971,12.77967,0.265,0.28701,4.71,5.74,13.7,17,12,10
208.47359,56.09064,0.257,0.24575,4.45,5.54,30.6,37.5,19,18
184.06752,66.60867,0.278,4.12,5.24,16.1,20.3,16,11,
130.09675,13.56492,0.297,4.67,5.82,27.8,35,18,18,
202.42447,48.9372,0.273,0.28239,4.48,5.53,42.1,52.5,24,28
219.11418,4.63266,0.294,3.93,4.91,14.8,18.6,15,11,
5.18495,0.91969,0.243,0.22951,5.73,6.66,24.6,29.8,18,17
176.42096,8.09637,0.275,0.29155,4.58,5.72,15.9,19.9,12,10
183.14092,19.47526,0.211,5.76,7.09,15.8,19.3,12,11,
244.85547,20.43059,0.254,6.02,7.44,23.1,28.2,14,13,
155.10233,0.75707,0.23,0.22063,5.88,7.21,13.4,16.5,10,10
240.12251,10.02172,0.213,5.99,7.44,22.9,28.5,13,11,
262.7809,31.61357,0.23,5.24,6.3,24.3,29.7,20,20,
153.70736,40.26973,0.157,0.15076,4.96,6.15,22.4,27.8,14,13
202.43489,-1.62035,0.13,0.13784,4.15,5.22,29.6,37.8,23,24
154.41546,12.72289,0.246,0.24179,4.23,5.22,25.7,31.2,17,15
200.07332,41.08045,0.194,0.18449,5.58,6.81,15.3,18.5,13,11
148.48971,48.24193,0.135,0.13141,4.69,5.78,25.8,31.9,19,19
231.0207,3.17146,0.294,0.3067,3.97,4.93,14.1,17.5,16,12
154.3697,10.89777,0.194,0.19186,5.19,6.32,29,35.1,19,19
114.92258,42.37864,0.284,4.59,5.73,33.9,42.8,22,21,
216.2823,49.36541,0.246,4.71,5.7,21.4,26.3,13,10,
52.65083,-0.54878,0.138,0.14855,4.36,5.45,16.5,20.8,18,15
232.0681,2.7475,0.122,0.11686,4.89,5.98,22.1,27.7,15,13
216.6434,1.10306,0.278,0.28061,4.88,6.01,28,35,19,18
154.33456,4.80749,0.219,0.213,5.11,6.26,34,42,19,19
182.54061,8.23927,0.27,4.57,5.62,17.4,21.7,14,12,
156.58311,23.01949,0.232,5.02,6.14,21.8,26.7,13,11,
186.59386,20.28143,0.24,5.84,7.01,25.4,31.2,18,15,
234.39494,24.72506,0.211,6.06,7.45,20.7,25.6,16,12,
210.64911,46.5205,0.243,0.23898,5.74,6.96,18,21.9,15,15
161.40537,9.86161,0.3,4.47,5.26,19.4,23.6,16,14,
226.54617,13.51451,0.192,5.93,7.28,33.7,41.9,22,21,
30.33459,-0.45689,0.167,0.15966,5.69,6.98,20.6,25.2,15,14
9.05929,-9.08106,0.27,4.43,5.24,12.5,14.7,12,10,
134.31249,36.79193,0.24,0.21751,5.99,7.34,26.8,32.8,16,15
213.85069,44.50814,0.127,0.13761,4.32,5.57,15.6,19.6,17,15
197.11919,48.11631,0.227,0.21854,6.08,7.56,21.1,26.5,17,13
172.26893,46.90819,0.278,0.26661,5.45,6.73,21,25.7,17,13
219.02524,53.79845,0.132,4.26,5.33,14,17.6,14,12,
154.25565,56.3609,0.23,0.2367,6.03,7.45,18.1,22.6,17,10
248.61322,39.81667,0.173,0.1823,4.78,5.99,23.6,28.8,19,19
227.25326,51.80243,0.27,4.01,5.35,30.2,38.5,22,22,
115.21883,34.77968,0.251,3.87,4.76,78.7,96.2,46,63,
121.1185,21.25541,0.127,4.73,5.96,15.1,19,13,11,
178.93484,50.28708,0.278,0.28572,5.55,6.8,22.8,27.7,12,10
133.53213,17.42188,0.289,4.08,5.11,18.4,22.8,14,11,
116.29163,20.20535,0.262,0.27184,4.47,5.54,16.8,20.7,12,12
177.04437,21.88669,0.176,4.91,6.12,23.3,28.8,20,19,
125.23674,30.16402,0.151,0.14861,5.22,6.56,29.3,37.2,21,21
168.26509,43.88456,0.235,0.25543,5.76,7.37,20.1,26.4,14,11
136.09555,41.86508,0.278,4.53,5.52,14.6,18.4,13,10,
145.96226,52.69061,0.213,6.22,7.7,23.5,28.6,14,13,
239.51767,33.13601,0.235,0.22824,4.88,5.76,23,28.1,15,12
138.54883,26.53016,0.208,3.97,5.05,20.8,26.1,15,15,
137.75185,25.10365,0.297,3.84,5.01,19,24.4,17,14,
140.88421,33.94841,0.227,0.23932,4.13,5.02,35,43.2,32,33
175.9807,22.73022,0.243,5.38,6.44,17.1,20.5,11,10,
195.68025,5.61817,0.23,0.22749,4.63,5.5,29.2,35.1,19,19
133.22659,36.25517,0.173,0.17139,5.4,6.78,34,42.1,25,31
227.26267,28.19624,0.232,5.27,6.4,33.5,40.5,22,22,
246.83282,30.59787,0.273,4.46,5.44,28.3,34.3,20,19,
117.60944,22.49688,0.205,0.18307,5.47,6.59,21.5,26.2,18,14
323.3296,10.82198,0.24,0.24395,4.83,5.79,33.1,40.5,25,26
222.52612,-2.87156,0.297,4.02,4.85,20.2,25,15,13,
29.12902,0.80267,0.227,0.2201,5.27,6.55,45,55.3,28,32
168.02356,41.18548,0.251,0.23428,4.78,6.05,16,20,12,10
206.4639,8.20301,0.13,4.42,5.45,25,30.9,20,20,
121.4008,19.16903,0.265,5.61,7.01,14,17.5,15,10,
159.42521,30.72407,0.14,5.14,6.34,22.8,28.5,19,17,
195.87145,-0.96698,0.192,0.19072,5.89,7.12,19.8,24,13,10
238.23366,14.03151,0.213,4.49,5.67,16,20.2,14,13,
356.60689,0.72794,0.251,5.59,6.8,39.9,49.3,25,29,
221.19109,9.23361,0.278,5.46,6.43,15.3,18.1,12,11,
164.37343,22.72256,0.254,5.22,6.79,14.6,18.6,15,11,
231.87715,20.1335,0.251,4.54,5.74,14.9,18.3,14,10,
234.14471,8.44777,0.124,4.19,5.37,18,22.5,18,16,
232.13746,25.93708,0.278,5.12,6.23,14.8,17.9,12,10,
209.76808,30.54056,0.273,8.28,9.64,42,50.2,12,10,
336.28498,13.43236,0.259,0.23755,5.36,6.48,28.5,34.5,16,15
195.73794,29.79822,0.211,5.85,7.09,29.2,35.7,15,15,
129.69537,54.73731,0.292,4.36,5.31,19.7,23.9,16,12,
136.1118,61.85386,0.205,3.92,5.02,19.9,24.7,18,18,
162.59201,29.03204,0.235,4.41,5.53,23.5,29.3,15,14,
170.70927,33.64114,0.243,5,6.26,18.2,22.6,14,11,
335.00073,0.26662,0.235,0.2304,5.18,6.54,29.4,36.5,22,22
178.93801,10.77769,0.213,0.18008,6.42,7.81,25.8,31.6,16,14
51.13774,-6.79463,0.165,0.15656,4.68,6.06,37,47.3,24,25
232.7077,9.86503,0.216,5.03,6.19,14.5,17.5,12,11,
230.19962,-2.1055,0.124,0.11339,4.83,5.98,15,18.5,11,10
211.84742,1.93793,0.17,0.18011,4.48,5.72,19.5,24.2,14,13
245.45955,51.90549,0.248,3.73,4.53,14.6,17.8,14,11,
31.98005,13.43445,0.24,0.24985,4.28,5.42,29.3,36.7,18,18
200.30094,55.06525,0.294,4.29,5.46,29,35.9,20,18,
135.56486,31.87621,0.267,4.46,5.51,24.1,30,20,19,
176.26213,60.13701,0.284,4.38,5.29,18.6,22.7,14,11,
112.42833,41.90123,0.108,4.32,5.41,17,21.5,15,10,
233.10217,4.31022,0.124,4.62,5.74,15.6,19.4,14,10,
122.2208,35.20902,0.219,0.20718,4.65,5.84,12.1,15.2,14,11
171.86967,51.74172,0.213,0.20985,5.15,6.31,44.4,55.2,26,28
120.91126,52.31265,0.132,4.69,5.81,12.7,15.9,13,10,
234.91444,7.0859,0.289,0.26009,4.83,6.12,19.7,24.8,12,10
158.54036,4.35826,0.146,0.09967,8.65,10.63,25.8,31.4,15,12
234.13599,25.64967,0.154,5.96,7.29,20.5,25.6,12,11,
165.58453,5.96539,0.259,4,4.82,17.5,21.3,18,14,
38.33563,-9.13723,0.13,0.11124,5.24,6.38,29.6,36.7,18,16
320.57948,-0.48813,0.297,4.32,5.38,20.8,26.1,12,11,
119.70495,18.29288,0.143,4.51,5.82,10.6,13.8,14,10,
323.68732,-6.64536,0.292,4.04,5.11,19.6,24.2,15,14,
133.14541,16.30753,0.111,4.65,5.89,15.7,19.3,17,15,
34.1392,0.11627,0.24,0.24844,4.54,5.5,21.1,26,17,15
209.27932,2.17526,0.243,0.26278,4.07,4.99,33.3,41.4,24,24
138.52414,10.54652,0.194,0.18056,5.07,6.29,33.9,42.1,23,23
143.93017,37.87195,0.157,0.15345,5.26,6.46,17.9,22.3,14,11
222.62646,39.52975,0.3,4.33,5.36,15.7,19.4,14,10,
207.35262,19.74257,0.278,4.07,5.19,24.4,30.8,21,20,
207.27874,6.05615,0.273,5.28,6.37,18.2,21.8,15,10,
210.78674,0.41314,0.178,0.1825,4.29,5.47,24.6,31.2,22,22
184.77005,35.4516,0.189,6.06,7.26,23,28.3,11,10,
115.59645,23.48728,0.184,0.16743,5.54,6.72,23.3,28.8,20,17
352.50186,-0.67509,0.186,0.1764,5.81,6.99,20.2,24.7,16,12
217.06546,0.22879,0.275,0.29014,4.19,5.28,17.9,22.4,16,13
228.13034,0.7764,0.232,0.21777,5.35,6.72,20.3,25.1,17,14
148.83753,33.78867,0.23,5.63,6.68,24.6,29.5,17,13,
225.34073,3.7784,0.186,0.18523,4.76,5.87,21.5,26.9,15,14
231.831,10.83763,0.216,4.8,6.02,18.5,23.6,15,14,
157.9781,3.97805,0.284,0.31288,4.56,5.67,16.5,20.4,15,11
123.67699,38.51325,0.186,0.17998,4.6,5.67,44.2,54.4,28,31
248.01201,21.4112,0.23,5.11,6.04,26.7,32.2,17,14,
131.8417,14.36572,0.151,4.85,5.99,29.9,37.4,19,18,
137.7271,33.94433,0.189,0.18248,4.6,5.65,29.9,36.8,17,15
212.41529,22.6277,0.297,4.51,5.55,14.6,17.7,14,12,
210.95295,35.47846,0.216,5.35,6.67,17,20.6,10,10,
178.76713,9.6762,0.248,0.23406,4.02,4.96,15.6,19.5,15,10
196.10431,8.566,0.238,5.06,5.87,18.6,22.1,15,12,
172.23615,35.05851,0.23,4.82,5.8,20.1,24.5,10,10,
200.35913,61.95675,0.286,4.86,6.02,19.2,23.7,18,12,
227.9712,0.62032,0.135,0.12343,5.05,6.27,19.2,24.3,18,15
187.16661,-3.02492,0.119,4.8,6.09,17.1,21.6,14,14,
180.00211,14.56761,0.273,4.03,5,23.6,29.5,16,14,
194.00126,4.88828,0.278,3.72,4.58,17,21,13,10,
137.41982,10.04906,0.203,0.18309,5.38,6.64,32.2,39.5,18,17
181.82369,19.43249,0.232,4.54,5.5,15.8,19.7,13,11,
136.25685,42.31074,0.208,0.17642,5.02,5.62,19.6,22.9,15,12
248.01851,20.29752,0.157,4.98,6.28,19.4,24.4,13,11,
215.6031,49.74711,0.197,4.83,6.09,68.8,84.7,39,52,
150.80939,60.23469,0.227,0.21258,6.26,7.93,25.7,32.4,20,18
207.70498,52.95591,0.278,4.81,5.87,18.3,22,13,11,
216.4561,10.90253,0.289,4.95,6.45,18.5,23.4,15,12,
226.93664,21.88682,0.246,5.16,6.55,19.6,24.7,15,12,
255.6587,39.51163,0.273,5.32,6.24,17.4,20.3,13,10,
246.45982,22.36872,0.154,4.69,5.64,34,41.6,24,25,
197.90745,8.47585,0.184,5.41,6.64,12.7,15.6,15,10,
222.34097,45.23715,0.259,4.42,5.35,19,23.3,16,13,
222.21025,33.62953,0.143,6.12,7.45,20,24.9,16,12,
246.93779,22.69274,0.208,0.19573,4.53,5.89,17.5,21.8,16,10
